"ID","Sex","Twin","Horn","BirthYear","BirthWt","DaysSinceBirth","MumID","MumAge","PopSize","IGF1","PlateNumber","ELISARunDate","StorageTime","CapHour_Tertiles","Weight","ForeLeg","HornLen","BredAsAYearling","Survival"
11976,2,0,1,2019,2.349999905,106,10622,3,508,394.05790085,6,"8/3/2024",4,"Evening",13.7,115,47,0,0
11949,1,0,1,2019,2.579999924,108,8758,7,508,489.2690584,6,"8/3/2024",4,"Evening",13.6,110,2,1,1
11990,1,0,3,2019,2.829999924,105,9827,5,508,363.71370835,6,"8/3/2024",4,"Afternoon",14.4,118,99,1,0
11872,1,1,2,2019,1.840000033,117,9207,6,508,418.71783595,6,"8/3/2024",4,"Evening",10.2,100,NA,1,0
11981,1,0,1,2019,2.680000067,105,10190,4,508,475.2740785,6,"8/3/2024",4,"Morning",12.75,109,2,0,1
12026,2,1,3,2019,1.919999957,100,6663,12,508,179.4694023,6,"8/3/2024",4,"Morning",7.1,95,97,NA,0
11939,1,0,1,2019,2.579999924,108,9023,6,508,480.2007322,6,"8/3/2024",4,"Afternoon",12.05,109,2,0,1
11920,2,0,1,2019,2.650000095,110,9060,6,508,675.0555698,6,"8/3/2024",4,"Morning",15.65,112,35,1,1
11930,2,0,3,2019,2.549999952,109,10220,4,508,551.6594558,6,"8/3/2024",4,"Afternoon",13.2,112,99,0,1
11962,2,1,3,2019,1.940000057,113,9805,5,508,481.85039925,6,"8/3/2024",4,"Afternoon",11.75,108,89,0,NA
12010,1,0,1,2019,2.329999924,108,10618,3,508,416.86990665,6,"8/3/2024",4,"Afternoon",12.95,104,3,1,1
12032,2,1,3,2019,1.529999971,98,6967,11,508,230.2214527,6,"8/3/2024",4,"Morning",7.75,95,50,0,NA
11913,1,0,2,2019,2.450000048,111,8751,7,508,502.3698977,6,"8/3/2024",4,"Afternoon",12.5,115,NA,1,0
11859,2,0,3,2019,2.210000038,117,9822,5,508,474.06172245,7,"8/3/2024",4,"Afternoon",13.05,111,140,1,0
12081,1,0,1,2019,NA,93,8807,7,508,487.6375977,7,"8/3/2024",4,"Afternoon",11.9,111,5,0,0
12082,2,1,3,2019,NA,90,10626,3,508,398.9705903,7,"8/3/2024",4,"Afternoon",10.7,108,106,0,0
12028,2,0,1,2019,1.470000029,105,11077,NA,508,456.0882574,7,"8/3/2024",4,"Evening",13.05,105,38,0,NA
11947,2,0,3,2019,2.410000086,111,10293,4,508,548.2860174,7,"8/3/2024",4,"Evening",13.45,111,45,0,1
12099,2,0,3,2019,NA,122,-3110,NA,508,396.33878865,7,"8/3/2024",4,"Evening",12.2,107,170,NA,NA
11875,1,0,2,2019,2.50999999,114,7576,9,508,262.0173162,7,"8/3/2024",4,"Afternoon",12.25,104,NA,1,0
11917,1,1,2,2019,1.850000024,114,8731,7,508,263.7102037,7,"8/3/2024",4,"Evening",7.55,100,NA,0,0
11908,2,0,3,2019,2.920000076,111,7142,10,508,376.64144715,7,"8/3/2024",4,"Morning",15.6,118,171,0,0
12093,2,0,3,2019,NA,119,10518,3,508,508.0519865,7,"8/3/2024",4,"Morning",13,114,57,0,0
11961,2,1,1,2019,2.619999886,113,9805,5,508,375.78457295,7,"8/3/2024",4,"Afternoon",11.6,110,95,0,0
12001,1,1,2,2019,1.539999962,103,6969,11,508,190.12864,7,"8/3/2024",4,"Afternoon",7.1,96,NA,0,0
11958,1,0,1,2019,1.200000048,107,11597,1,508,298.6146941,7,"8/3/2024",4,"Morning",10.25,96,4,0,1
11968,1,1,1,2019,2.180000067,113,8510,8,508,340.9575607,7,"8/3/2024",4,"Afternoon",10.3,105,3,0,0
11973,1,1,2,2019,1.480000019,106,10594,3,508,326.3822334,7,"8/3/2024",4,"Afternoon",10.25,106,NA,0,0
11948,2,0,3,2019,2.900000095,108,10255,4,508,499.41359335,7,"8/3/2024",4,"Morning",16.05,115,152,1,NA
11222,1,0,3,2017,2.410000086,115,9849,3,528,258.95663685,7,"8/3/2024",6,"Evening",14.2,111,91,0,1
11175,1,1,2,2017,1.299999952,111,7230,8,528,211.50618505,7,"8/3/2024",6,"Afternoon",7.25,92,NA,0,NA
11252,1,0,2,2017,2.309999943,108,8812,5,528,320.6230045,7,"8/3/2024",6,"Evening",11.95,117,NA,0,0
11155,2,0,3,2017,2.450000048,112,9165,4,528,336.1757109,7,"8/3/2024",6,"Morning",13.2,110,160,0,0
11147,2,0,3,2017,2.680000067,112,9246,4,528,459.07986425,7,"8/3/2024",6,"Afternoon",15.25,116,148,0,NA
11129,2,0,3,2017,2.349999905,114,8721,5,528,568.6444592,7,"8/3/2024",6,"Morning",15.45,106,173,0,0
11150,1,0,1,2017,2.339999914,122,9793,3,528,349.25264585,7,"8/3/2024",6,"Morning",12.45,114,36,1,0
11137,2,0,3,2017,2.299999952,113,8730,5,528,382.5476885,7,"8/3/2024",6,"Evening",15.15,106,94,0,0
11228,1,0,3,2017,2.980000019,107,7486,7,528,400.24841635,7,"8/3/2024",6,"Morning",13,111,108,0,1
11217,2,0,3,2017,2.25,110,9036,4,528,406.86223285,7,"8/3/2024",6,"Evening",12.9,115,146,0,0
11174,1,1,2,2017,1.700000048,111,7230,8,528,384.5848073,7,"8/3/2024",6,"Afternoon",8.25,99,NA,0,0
11372,2,0,3,2017,NA,122,7472,7,528,595.33588235,7,"8/3/2024",6,"Evening",12.05,114,125,0,0
11179,2,0,1,2017,2.099999905,116,10347,2,528,350.6395329,7,"8/3/2024",6,"Morning",13.75,110,7,0,0
11241,1,0,2,2017,2.450000048,106,6969,9,528,393.3973953,7,"8/3/2024",6,"Afternoon",11.7,103,NA,0,NA
11250,1,0,2,2017,2.299999952,108,6690,10,528,331.5075144,7,"8/3/2024",6,"Afternoon",10.45,104,NA,0,0
11128,2,0,3,2017,2.119999886,115,8800,5,528,478.2604942,7,"8/3/2024",6,"Morning",13.5,109,169,0,NA
11382,2,0,3,2017,NA,119,8744,5,528,548.18535945,7,"8/3/2024",6,"Morning",8.8,104,70,0,0
11165,1,0,2,2017,2.329999924,114,9769,3,528,389.50388375,7,"8/3/2024",6,"Evening",11.6,107,NA,0,0
11160,1,0,2,2017,2.299999952,112,7133,8,528,394.0901524,7,"8/3/2024",6,"Morning",13.55,111,NA,0,0
11272,1,0,2,2017,2.089999914,107,9768,3,528,477.35208625,8,"8/3/2024",6,"Morning",10.45,100,NA,0,0
11188,2,0,3,2017,2.359999895,119,9208,4,528,520.6393517,8,"8/3/2024",6,"Morning",15.65,117,154,0,0
11138,2,0,3,2017,2,114,7459,7,528,484.37131795,8,"8/3/2024",6,"Morning",11,100,48,0,NA
11283,1,0,3,2017,NA,124,11386,1,528,549.9974358,8,"8/3/2024",6,"Morning",10.5,99,90,1,0
11374,1,0,3,2017,NA,122,9904,3,528,493.8435793,8,"8/3/2024",6,"Evening",10,102,109,0,0
11146,2,0,3,2017,2.369999886,113,8729,5,528,527.2885037,8,"8/3/2024",6,"Afternoon",16.65,116,54,0,0
11394,1,0,1,2017,NA,127,8955,5,528,492.52346095,8,"8/3/2024",6,"Evening",12.75,110,61,1,0
11253,2,0,3,2017,2.859999895,110,7252,8,528,635.91876965,8,"8/3/2024",6,"Morning",15.85,108,159,0,0
11234,2,0,1,2017,1.919999957,106,9030,4,528,531.75555425,8,"8/3/2024",6,"Morning",11.35,101,77,0,0
11173,1,0,1,2017,2.319999933,114,6348,11,528,435.66181105,8,"8/3/2024",6,"Evening",9.45,103,10,0,0
11176,2,0,3,2017,2.660000086,111,9827,3,528,505.668888,8,"8/3/2024",6,"Afternoon",14.85,115,122,1,0
11135,1,0,2,2017,1.889999986,122,7700,8,528,424.70598775,8,"8/3/2024",6,"Afternoon",6.6,107,NA,1,0
11377,2,1,3,2017,NA,3,7043,9,528,549.4202159,8,"8/3/2024",6,NA,2.35,NA,NA,0,0
11263,1,0,2,2017,2,108,7596,7,528,419.9791928,8,"8/3/2024",6,"Morning",10.45,106,NA,0,0
11236,2,0,1,2017,2.75,106,7142,8,528,692.16690135,8,"8/3/2024",6,"Morning",15.85,113,45,0,0
11197,1,0,3,2017,2.599999905,116,7131,8,528,452.01579935,8,"8/3/2024",6,"Evening",13.95,112,83,1,0
11136,2,0,3,2017,2.079999924,114,7560,7,528,569.12686565,8,"8/3/2024",6,"Afternoon",13.1,111,133,0,0
11213,1,0,2,2017,1.850000024,115,10191,2,528,394.89451915,8,"8/3/2024",6,"Evening",14.3,112,NA,1,0
11227,2,0,3,2017,2.400000095,107,8780,5,528,570.5472889,8,"8/3/2024",6,"Afternoon",14.85,120,73,0,0
11928,1,0,3,2019,2.950000048,110,7486,9,508,436.0765967,8,"8/3/2024",4,"Morning",13.8,111,71,1,1
11974,1,1,1,2019,1.460000038,106,10594,3,508,315.02397545,8,"8/3/2024",4,"Afternoon",9.05,101,NA,0,1
12038,1,0,1,2019,2.599999905,103,9093,6,508,511.674448,8,"8/3/2024",4,"Evening",12.6,107,2,1,1
11999,2,1,3,2019,2.50999999,106,8506,8,508,453.4321531,8,"8/3/2024",4,"Evening",12.65,111,73,0,0
11924,2,0,3,2019,2.430000067,116,10575,3,508,559.9867368,8,"8/3/2024",4,"Afternoon",15,112,148,0,0
12000,1,1,1,2019,1.679999948,106,8506,8,508,339.56731135,8,"8/3/2024",4,"Evening",9.5,99,2,0,0
11861,1,0,3,2019,2.299999952,117,9246,6,508,519.13492305,8,"8/3/2024",4,"Morning",15,115,91,1,1
11998,1,0,3,2019,2.279999971,106,9795,5,508,445.7635812,8,"8/3/2024",4,"Evening",11.75,107,88,0,1
12083,2,1,1,2019,NA,90,10626,3,508,507.19410545,8,"8/3/2024",4,"Afternoon",10.15,111,3,0,0
11891,1,0,1,2019,3,118,8486,8,508,444.2630436,8,"8/3/2024",4,"Afternoon",13.7,117,5,1,1
12012,1,0,2,2019,1.360000014,103,11561,1,508,302.30888625,8,"8/3/2024",4,"Morning",8.25,89,NA,0,NA
11905,2,1,3,2019,1.879999995,112,6644,12,508,573.41848975,8,"8/3/2024",4,"Afternoon",12.45,109,170,0,0
11881,2,0,1,2019,2.400000095,119,10642,3,508,689.27430195,8,"8/3/2024",4,"Evening",17.85,114,21,0,0
11932,2,0,3,2019,2.619999886,109,8780,7,508,762.43549645,8,"8/3/2024",4,"Afternoon",15.2,121,138,0,NA
12022,2,0,3,2019,2.900000095,101,9074,6,508,644.60114635,8,"8/3/2024",4,"Afternoon",14.5,119,132,0,0
11926,1,0,3,2019,2.609999895,110,9083,6,508,508.3820378,8,"8/3/2024",4,"Morning",14.55,112,96,1,1
12094,1,0,1,2019,NA,119,11810,1,508,442.3020871,8,"8/3/2024",4,"Morning",8.05,94,5,1,0
11942,2,1,3,2019,1.139999986,109,7560,9,508,279.2332055,8,"8/3/2024",4,"Afternoon",6.55,88,58,0,0
11941,1,1,2,2019,1.220000029,109,7560,9,508,359.0435067,8,"8/3/2024",4,"Afternoon",7.5,92,NA,0,0
11853,2,0,3,2019,2.220000029,127,9257,6,508,589.1172917,9,"8/3/2024",4,"Evening",16.2,113,115,0,0
11919,2,0,3,2019,2.779999971,110,10231,4,508,529.7201989,9,"8/3/2024",4,"Afternoon",15.1,118,114,0,NA
12006,2,0,3,2019,2.970000029,109,8744,7,508,477.25374285,9,"8/3/2024",4,"Evening",15.45,116,108,0,0
11876,2,0,3,2019,2.589999914,117,10613,3,508,637.08053165,9,"8/3/2024",4,"Evening",16.6,112,121,0,0
12023,2,0,3,2019,2.809999943,104,9904,5,508,616.62205125,9,"8/3/2024",4,"Evening",13.45,115,151,0,0
11940,2,0,3,2019,3.400000095,115,9817,5,508,430.3000366,9,"8/3/2024",4,"Afternoon",15.65,114,156,0,1
11960,1,1,3,2019,2.099999905,107,9841,5,508,460.2439002,9,"8/3/2024",4,"Morning",12.1,104,60,0,0
12101,1,0,1,2019,NA,122,12109,NA,508,487.44823235,9,"8/3/2024",4,"Evening",15.65,111,1,0,1
11934,2,0,1,2019,2.099999905,109,10180,4,508,487.4517458,9,"8/3/2024",4,"Afternoon",13.55,111,9,0,0
11915,1,0,1,2019,2.529999971,112,10567,3,508,628.5230738,9,"8/3/2024",4,"Afternoon",14.15,112,NA,1,1
11969,1,0,3,2019,1.320000052,110,11541,1,508,296.76938155,9,"8/3/2024",4,"Afternoon",7.5,92,50,0,NA
11906,2,0,3,2019,2.299999952,118,11076,NA,508,436.93899505,9,"8/3/2024",4,"Afternoon",11.55,106,89,0,1
11978,1,0,1,2019,2.680000067,106,9784,5,508,461.33752975,9,"8/3/2024",4,"Morning",13.45,106,27,1,0
11979,2,0,1,2019,3.200000048,112,11806,6,508,479.6382274,9,"8/3/2024",4,"Evening",15.6,119,14,0,1
11867,2,0,3,2019,2.430000067,122,11389,NA,508,336.4543308,9,"8/3/2024",4,"Afternoon",15.1,113,75,0,1
11988,2,0,3,2019,2.380000114,105,10237,4,508,446.2168103,9,"8/3/2024",4,"Morning",13.25,112,158,0,0
11880,2,0,3,2019,2.910000086,115,9769,5,508,472.61248265,9,"8/3/2024",4,"Afternoon",17.45,117,160,0,0
11887,2,0,3,2019,2.660000086,118,10347,4,508,470.03634445,9,"8/3/2024",4,"Afternoon",17.05,115,140,1,1
11959,1,1,3,2019,2.089999914,107,9841,5,508,372.8760549,9,"8/3/2024",4,"Morning",12.95,105,60,0,1
12102,2,0,1,2019,NA,122,10628,3,508,630.4352048,9,"8/3/2024",4,"Evening",13.35,113,37,0,0
11214,2,0,1,2017,1.620000005,107,10231,2,528,385.4078962,9,"8/3/2024",6,"Morning",10.1,98,21,0,0
11216,1,1,2,2017,2,107,6958,9,528,293.926195,9,"8/3/2024",6,NA,11.05,101,NA,0,NA
11379,2,0,3,2017,NA,108,7172,8,528,433.5111012,9,"8/3/2024",6,NA,15.5,117,98,0,NA
11226,1,0,2,2017,2.670000076,107,6930,9,528,422.9044891,9,"8/3/2024",6,"Afternoon",12.1,105,NA,1,0
11397,1,0,2,2017,NA,127,8358,6,528,401.5026043,9,"8/3/2024",6,"Evening",13.95,114,NA,0,0
11231,1,0,2,2017,3.049999952,107,8783,5,528,349.80567195,9,"8/3/2024",6,"Afternoon",15.7,118,NA,0,0
11260,2,0,3,2017,2.900000095,103,9060,4,528,568.14887695,9,"8/3/2024",6,"Morning",15.95,110,75,0,NA
11392,1,0,1,2017,NA,127,9845,3,528,611.30630335,9,"8/3/2024",6,"Afternoon",8.2,104,1,0,0
11383,1,0,1,2017,NA,119,6982,9,528,584.6962643,9,"8/3/2024",6,"Morning",12.05,110,NA,1,0
11258,1,0,3,2017,2.289999962,112,8804,5,528,496.0458133,9,"8/3/2024",6,"Afternoon",13.8,109,79,1,0
11182,1,0,2,2017,1.909999967,120,7063,9,528,427.9504416,9,"8/3/2024",6,"Morning",10.6,106,NA,0,NA
11248,2,0,1,2017,2.640000105,105,5490,14,528,455.53271885,9,"8/3/2024",6,"Afternoon",12.45,111,33,0,0
11149,1,0,2,2017,1.879999995,120,9833,3,528,521.71461045,9,"8/3/2024",6,"Evening",13.3,109,NA,0,0
11164,1,0,1,2017,2.24000001,114,6937,9,528,372.41083315,9,"8/3/2024",6,"Evening",11.5,107,4,0,0
11273,1,0,1,2017,2.019999981,102,10443,2,528,368.04246145,9,"8/3/2024",6,"Morning",9.1,97,1,0,0
11257,2,0,3,2017,2.349999905,104,10190,2,528,337.525399,9,"8/3/2024",6,"Morning",10.8,106,40,0,0
11375,1,0,1,2017,NA,119,7454,7,528,623.74813945,9,"8/3/2024",6,"Evening",11.25,NA,1,0,0
11180,2,0,3,2017,2.339999914,121,8762,5,528,461.3404665,9,"8/3/2024",6,"Morning",13.25,108,159,0,0
11134,1,0,2,2017,2.210000038,122,8787,5,528,370.81198855,10,"8/3/2024",6,"Afternoon",12.1,105,NA,1,0
11212,2,1,3,2017,2.150000095,108,7576,7,528,311.13491865,10,"8/3/2024",6,NA,7.9,97,119,0,NA
11271,2,0,3,2017,3.049999952,112,9834,3,528,596.88913965,10,"8/3/2024",6,"Morning",14.7,112,114,0,0
11162,1,0,2,2017,2.460000038,122,8725,5,528,696.33527445,10,"8/3/2024",6,"Morning",16.4,117,NA,1,0
11242,2,0,3,2017,2.099999905,106,7144,8,528,523.96920195,10,"8/3/2024",6,"Afternoon",9.4,96,34,0,0
11380,2,0,3,2017,NA,109,11075,2,528,428.6106509,10,"8/3/2024",6,NA,4.6,85,52,0,0
11184,1,1,2,2017,2.150000095,112,8240,6,528,383.4025538,10,"8/3/2024",6,"Evening",10.3,105,NA,0,0
11275,2,0,3,2017,2.730000019,100,7458,7,528,539.6228687,10,"8/3/2024",6,"Morning",12.4,105,99,0,NA
11279,2,1,1,2017,2.119999886,102,6967,9,528,300.9921416,10,"8/3/2024",6,"Evening",8.05,100,24,NA,0
11381,2,0,3,2017,NA,111,9023,4,528,1064.6299125,10,"8/3/2024",6,NA,9.8,103,82,0,NA
11391,1,0,1,2017,NA,127,-3082,NA,528,544.79278245,10,"8/3/2024",6,"Afternoon",14.15,108,NA,1,0
11210,1,0,1,2017,2.74000001,107,8758,5,528,598.3102093,10,"8/3/2024",6,"Evening",10.3,99,2,0,0
11148,2,0,3,2017,2.349999905,112,9797,3,528,636.05697215,10,"8/3/2024",6,"Morning",14.15,101,123,0,NA
11183,2,0,3,2017,2.859999895,112,6938,9,528,469.90099155,10,"8/3/2024",6,"Afternoon",12.65,112,138,0,0
11376,1,1,NA,2017,NA,3,7043,9,528,802.13054455,10,"8/3/2024",6,NA,2.45,NA,NA,0,NA
11163,1,0,3,2017,1.820000052,120,9214,4,528,479.9031723,10,"8/3/2024",6,"Evening",12.2,113,89,1,0
11193,2,0,3,2017,3.599999905,111,7194,8,528,627.6260806,10,"8/3/2024",6,"Evening",17,114,172,0,0
11116,1,0,3,2017,2.099999905,121,9075,4,528,458.7381441,10,"8/3/2024",6,"Afternoon",9.6,97,76,0,0
11384,2,0,1,2017,NA,124,11389,NA,528,436.28934925,10,"8/3/2024",6,"Morning",14.25,109,79,0,1
12100,2,0,1,2019,NA,122,12110,NA,508,758.1639007,10,"8/3/2024",4,"Evening",16.8,117,4,NA,NA
11997,2,0,1,2019,3.349999905,104,9169,6,508,671.319769,10,"8/3/2024",4,"Morning",16.45,109,110,0,0
11873,2,1,3,2019,2.380000114,117,9207,6,508,671.2181627,10,"8/3/2024",4,"Evening",13.55,109,65,0,NA
11993,1,0,2,2019,1.909999967,104,7458,9,508,468.35113825,10,"8/3/2024",4,"Morning",10.85,107,NA,0,0
12004,1,1,2,2019,1.919999957,103,8811,7,508,496.8618283,10,"8/3/2024",4,"Afternoon",10.35,112,NA,0,0
11989,1,0,2,2019,2.220000029,108,8327,8,508,499.1449125,10,"8/3/2024",4,"Evening",12.75,112,NA,0,1
11907,1,0,3,2019,2,111,10515,3,508,414.135072,10,"8/3/2024",4,"Afternoon",10.35,100,75,0,0
11957,2,0,3,2019,2.180000067,107,10527,3,508,683.2892144,10,"8/3/2024",4,"Morning",12.3,108,180,1,1
11856,1,0,3,2019,2.400000095,121,9165,6,508,505.9768761,10,"8/3/2024",4,"Afternoon",14.5,111,10,1,1
11185,1,1,1,2017,1.720000029,112,8240,6,528,266.27063055,10,"8/3/2024",6,"Evening",8.55,94,1,0,0
11194,2,0,3,2017,2.799999952,108,9086,4,528,877.8400883,10,"8/3/2024",6,"Afternoon",16.15,122,163,0,0
11154,1,0,1,2017,2.799999952,122,8731,5,528,744.0779815,10,"8/3/2024",6,"Morning",16.2,114,2,1,0
11277,2,0,1,2017,2.349999905,103,8807,5,528,594.03293655,10,"8/3/2024",6,"Evening",12.35,110,41,0,0
11268,1,0,1,2017,2.730000019,106,7542,7,528,614.5490403,10,"8/3/2024",6,"Evening",12.2,111,2,0,0
11114,2,0,3,2017,2.505000114,121,7262,8,528,707.0475908,10,"8/3/2024",6,"Afternoon",17.15,105,124,0,0
11235,1,0,1,2017,2.299999952,106,9074,4,528,518.7840882,10,"8/3/2024",6,"Morning",14,108,NA,1,0
11245,2,1,3,2017,1.669999957,114,7056,9,528,249.5782818,10,"8/3/2024",6,"Evening",9.75,98,98,0,0
9830,1,0,1,2014,2.25,106,6945,6,482,626.488051,11,"10/3/2024",9,"Morning",12.4,116,3,0,0
9809,2,0,1,2014,2.339999914,117,7459,4,482,644.18556505,11,"10/3/2024",9,"Morning",15.5,113,18,0,1
9788,1,0,2,2014,2.099999905,109,6348,8,482,504.66564535,11,"10/3/2024",9,"Morning",10.8,104,NA,1,0
9844,2,0,3,2014,2.779999971,111,7063,6,482,634.0621937,11,"10/3/2024",9,"Evening",16.25,112,164,1,0
9803,2,0,3,2014,2.5,108,7454,4,482,428.5952345,11,"10/3/2024",9,"Afternoon",12.9,105,136,0,0
9773,1,1,1,2014,NA,110,7230,5,482,252.7459204,11,"10/3/2024",9,"Morning",9.8,91,1,1,1
9824,2,0,3,2014,2.950000048,106,7172,5,482,590.68364915,11,"10/3/2024",9,"Afternoon",18.7,120,126,0,1
9795,1,0,1,2014,2.299999952,108,8327,3,482,585.15818575,11,"10/3/2024",9,"Afternoon",11.5,99,1,0,1
10049,2,0,3,2014,NA,105,7692,4,482,754.6241515,11,"10/3/2024",9,"Evening",18.25,121,147,0,0
9879,1,0,2,2014,2.700000048,103,5490,11,482,762.1315847,11,"10/3/2024",9,"Morning",13.5,102,1,1,0
9862,2,1,3,2014,2,114,6866,6,482,563.20167435,11,"10/3/2024",9,"Morning",13.35,111,54,0,0
9782,2,1,3,2014,1.649999976,109,6827,6,482,485.52388595,11,"10/3/2024",9,"Morning",10.3,102,77,0,0
9798,2,0,1,2014,2.619999886,118,6688,7,482,602.8417099,11,"10/3/2024",9,"Morning",14.8,115,22,0,0
9885,2,0,3,2014,2.420000076,106,6851,6,482,522.21656915,11,"10/3/2024",9,"Morning",14.5,111,127,0,0
10074,1,0,2,2014,NA,103,6986,6,482,383.1924545,11,"10/3/2024",9,NA,14.8,119,NA,0,NA
9880,2,0,3,2014,2.880000114,106,8744,2,482,356.50928275,11,"10/3/2024",9,"Morning",9.8,95,111,0,NA
11122,1,0,1,2017,2.150000095,124,11121,NA,528,573.2577082,11,"10/3/2024",6,"Afternoon",13.35,106,1,0,1
11360,1,0,2,2017,NA,113,7587,7,528,444.7059034,11,"10/3/2024",6,"Morning",13.05,113,NA,0,NA
11161,1,0,1,2017,2.019999981,122,9251,NA,528,396.23524085,11,"10/3/2024",6,"Morning",11.1,108,2,0,0
11244,1,0,3,2017,2.680000067,116,9016,4,528,410.919273,11,"10/3/2024",6,"Morning",13.85,115,77,1,0
11256,2,0,3,2017,2.460000038,114,7053,9,528,391.39502555,11,"10/3/2024",6,"Morning",10.5,103,93,0,0
11246,1,1,3,2017,1.5,114,7056,9,528,214.16570895,11,"10/3/2024",6,"Evening",6.7,95,43,0,NA
11274,1,0,1,2017,2.099999905,110,9125,4,528,477.68896115,11,"10/3/2024",6,"Afternoon",13.95,115,1,0,0
11187,2,0,3,2017,2.75999999,117,8749,5,528,814.82528495,11,"10/3/2024",6,"Evening",15.75,113,166,0,0
11140,2,0,3,2017,2.980000019,123,10115,NA,528,518.33972765,11,"10/3/2024",6,"Morning",16.05,115,168,0,NA
11204,1,0,2,2017,2.230000019,113,8785,5,528,465.3381524,11,"10/3/2024",6,"Morning",12.7,108,NA,0,0
11201,2,0,3,2017,2.549999952,116,9211,4,528,571.6091083,11,"10/3/2024",6,"Evening",15.05,119,162,0,0
11795,2,0,3,2018,NA,119,9836,4,378,821.81751685,11,"10/3/2024",5,"Afternoon",5.65,90,22,0,1
11569,1,0,3,2018,2.599999905,114,11388,NA,378,542.90230535,11,"10/3/2024",5,"Morning",14.4,108,93,1,1
11573,2,0,3,2018,1.49000001,109,9030,5,378,670.5660329,11,"10/3/2024",5,NA,11.2,102,124,0,NA
10444,1,0,1,2015,NA,109,8783,3,513,776.80635395,12,"10/3/2024",8,NA,13.2,108,1,0,0
10223,1,0,1,2015,1.5,103,8751,3,513,657.97453725,12,"10/3/2024",8,"Evening",10.75,105,8,0,0
10208,2,0,3,2015,2.690000057,106,8240,4,513,619.1857808,12,"10/3/2024",8,NA,12.65,111,145,0,0
10441,2,0,3,2015,NA,99,6986,7,513,367.54756145,12,"10/3/2024",8,NA,9.7,103,48,0,NA
10194,2,0,3,2015,2.349999905,111,7560,5,513,419.0644955,12,"10/3/2024",8,"Evening",13.95,110,125,1,0
10197,2,0,3,2015,2,117,8714,3,513,586.5784133,12,"10/3/2024",8,"Afternoon",11.5,102,118,0,0
10235,2,0,3,2015,2.549999952,102,7476,5,513,710.71560095,12,"10/3/2024",8,"Evening",14.95,119,105,1,0
10440,2,0,3,2015,NA,65,6943,7,513,423.1160272,12,"10/3/2024",8,NA,13,108,70,0,0
10318,1,0,2,2015,2.150000095,101,6770,8,513,500.2805107,12,"10/3/2024",8,"Afternoon",10.5,101,NA,0,NA
10432,1,0,2,2015,NA,72,6967,7,513,106.68995705,12,"10/3/2024",8,NA,6.4,NA,NA,0,0
10181,1,0,2,2015,1.899999976,116,6690,8,513,463.17386815,12,"10/3/2024",8,"Morning",11.55,106,NA,0,NA
10206,1,0,2,2015,1.700000048,109,6118,10,513,293.9545802,12,"10/3/2024",8,"Afternoon",5.75,88,NA,0,0
10272,1,0,1,2015,1.649999976,110,7593,5,513,590.73159395,12,"10/3/2024",8,"Afternoon",12,103,NA,1,0
10228,1,0,2,2015,1.700000048,103,6937,7,513,392.496064,12,"10/3/2024",8,"Morning",10.8,106,NA,0,0
10442,2,0,3,2015,NA,74,6348,9,513,642.81242905,12,"10/3/2024",8,NA,12.6,110,78,NA,0
10342,2,1,3,2015,1.710000038,105,7206,6,513,359.83176185,12,"10/3/2024",8,"Evening",7.65,96,56,0,0
10179,2,0,3,2015,2.049999952,131,8358,4,513,423.1112385,12,"10/3/2024",8,"Afternoon",12.6,103,94,0,0
10438,1,0,2,2015,NA,95,8780,3,513,609.4601059,12,"10/3/2024",8,NA,11.4,NA,NA,0,1
13051,1,0,3,2022,2.180000067,103,12398,2,510,476.80738025,12,"10/3/2024",1,"Morning",9.25,104,82,0,1
12971,2,0,3,2022,1.789999962,117,11621,4,510,416.93152515,12,"10/3/2024",1,"Evening",10.85,107,124,0,0
12988,2,1,3,2022,1.809999943,115,11597,4,510,407.8461593,12,"10/3/2024",1,"Afternoon",8.3,98,104,0,1
13019,2,0,3,2022,2.430000067,107,10180,7,510,569.24819895,12,"10/3/2024",1,"Afternoon",14.7,113,123,0,0
13013,1,0,2,2022,2.75,115,11809,4,510,545.1013206,12,"10/3/2024",1,"Morning",13.6,114,NA,1,0
12919,1,0,3,2022,2.299999952,125,10216,7,510,376.6582653,12,"10/3/2024",1,"Morning",12.55,105,98,0,1
12943,1,0,1,2022,1.899999976,121,12038,3,510,355.23246045,12,"10/3/2024",1,"Morning",10.95,105,1,0,1
13050,1,0,2,2022,2.289999962,103,12306,2,510,328.1960477,12,"10/3/2024",1,"Morning",10.15,102,NA,0,1
12928,1,0,1,2022,2.220000029,123,11574,4,510,391.84317295,12,"10/3/2024",1,"Morning",12,110,32,0,1
12969,2,0,3,2022,2.089999914,118,11805,NA,510,500.3158243,12,"10/3/2024",1,"Afternoon",11.95,107,148,0,0
12935,1,0,1,2022,2.150000095,120,10348,7,510,502.92761675,12,"10/3/2024",1,"Afternoon",10.6,105,2,0,1
13236,1,0,1,2022,NA,120,13238,2,510,483.89374375,12,"10/3/2024",1,"Morning",10.95,103,1,0,1
12989,1,0,2,2022,2.269999981,112,11555,4,510,548.20035825,12,"10/3/2024",1,"Morning",12.35,109,NA,0,1
12990,1,0,2,2022,2.180000067,114,11923,3,510,581.4466185,12,"10/3/2024",1,"Morning",11.15,106,NA,0,0
12994,2,0,3,2022,1.75999999,110,7454,12,510,579.83020625,12,"10/3/2024",1,"Afternoon",11.7,104,99,0,0
