"ID","Sex","Twin","Horn","BirthYear","BirthWt","DaysSinceBirth","MumID","MumAge","PopSize","IGF1","PlateNumber","ELISARunDate","StorageTime","CapHour_Tertiles","Weight","ForeLeg","HornLen","BredAsAYearling","Survival"
275,1,0,1,2017,NA,127,124,5,528,492.52346095,8,"8/3/2024",6,"Evening",12.75,110,61,1,0
245,2,0,3,2017,2.859999895,110,66,8,528,635.91876965,8,"8/3/2024",6,"Morning",15.85,108,159,0,0
232,2,0,1,2017,1.919999957,106,130,4,528,531.75555425,8,"8/3/2024",6,"Morning",11.35,101,77,0,0
203,1,0,1,2017,2.319999933,114,8,11,528,435.66181105,8,"8/3/2024",6,"Evening",9.45,103,10,0,0
206,2,0,3,2017,2.660000086,111,167,3,528,505.668888,8,"8/3/2024",6,"Afternoon",14.85,115,122,1,0
180,1,0,2,2017,1.889999986,122,84,8,528,424.70598775,8,"8/3/2024",6,"Afternoon",6.6,107,NA,1,0
266,2,1,3,2017,NA,3,40,9,528,549.4202159,8,"8/3/2024",6,NA,2.35,NA,NA,0,0
250,1,0,2,2017,2,108,82,7,528,419.9791928,8,"8/3/2024",6,"Morning",10.45,106,NA,0,0
234,2,0,1,2017,2.75,106,50,8,528,692.16690135,8,"8/3/2024",6,"Morning",15.85,113,45,0,0
217,1,0,3,2017,2.599999905,116,48,8,528,452.01579935,8,"8/3/2024",6,"Evening",13.95,112,83,1,0
181,2,0,3,2017,2.079999924,114,75,7,528,569.12686565,8,"8/3/2024",6,"Afternoon",13.1,111,133,0,0
223,1,0,2,2017,1.850000024,115,181,2,528,394.89451915,8,"8/3/2024",6,"Evening",14.3,112,NA,1,0
229,2,0,3,2017,2.400000095,107,113,5,528,570.5472889,8,"8/3/2024",6,"Afternoon",14.85,120,73,0,0
383,1,0,3,2019,2.950000048,110,73,9,508,436.0765967,8,"8/3/2024",4,"Morning",13.8,111,71,1,1
403,1,1,1,2019,1.460000038,106,205,3,508,315.02397545,8,"8/3/2024",4,"Afternoon",9.05,101,NA,0,1
430,1,0,1,2019,2.599999905,103,138,6,508,511.674448,8,"8/3/2024",4,"Evening",12.6,107,2,1,1
416,2,1,3,2019,2.50999999,106,91,8,508,453.4321531,8,"8/3/2024",4,"Evening",12.65,111,73,0,0
381,2,0,3,2019,2.430000067,116,204,3,508,559.9867368,8,"8/3/2024",4,"Afternoon",15,112,148,0,0
417,1,1,1,2019,1.679999948,106,91,8,508,339.56731135,8,"8/3/2024",4,"Evening",9.5,99,2,0,0
362,1,0,3,2019,2.299999952,117,152,6,508,519.13492305,8,"8/3/2024",4,"Morning",15,115,91,1,1
415,1,0,3,2019,2.279999971,106,161,5,508,445.7635812,8,"8/3/2024",4,"Evening",11.75,107,88,0,1
433,2,1,1,2019,NA,90,209,3,508,507.19410545,8,"8/3/2024",4,"Afternoon",10.15,111,3,0,0
371,1,0,1,2019,3,118,90,8,508,444.2630436,8,"8/3/2024",4,"Afternoon",13.7,117,5,1,1
423,1,0,2,2019,1.360000014,103,238,1,508,302.30888625,8,"8/3/2024",4,"Morning",8.25,89,NA,0,NA
372,2,1,3,2019,1.879999995,112,11,12,508,573.41848975,8,"8/3/2024",4,"Afternoon",12.45,109,170,0,0
369,2,0,1,2019,2.400000095,119,213,3,508,689.27430195,8,"8/3/2024",4,"Evening",17.85,114,21,0,0
385,2,0,3,2019,2.619999886,109,113,7,508,762.43549645,8,"8/3/2024",4,"Afternoon",15.2,121,138,0,NA
424,2,0,3,2019,2.900000095,101,134,6,508,644.60114635,8,"8/3/2024",4,"Afternoon",14.5,119,132,0,0
382,1,0,3,2019,2.609999895,110,136,6,508,508.3820378,8,"8/3/2024",4,"Morning",14.55,112,96,1,1
435,1,0,1,2019,NA,119,263,1,508,442.3020871,8,"8/3/2024",4,"Morning",8.05,94,5,1,0
390,2,1,3,2019,1.139999986,109,75,9,508,279.2332055,8,"8/3/2024",4,"Afternoon",6.55,88,58,0,0
389,1,1,2,2019,1.220000029,109,75,9,508,359.0435067,8,"8/3/2024",4,"Afternoon",7.5,92,NA,0,0
357,2,0,3,2019,2.220000029,127,154,6,508,589.1172917,9,"8/3/2024",4,"Evening",16.2,113,115,0,0
379,2,0,3,2019,2.779999971,110,185,4,508,529.7201989,9,"8/3/2024",4,"Afternoon",15.1,118,114,0,NA
421,2,0,3,2019,2.970000029,109,105,7,508,477.25374285,9,"8/3/2024",4,"Evening",15.45,116,108,0,0
367,2,0,3,2019,2.589999914,117,206,3,508,637.08053165,9,"8/3/2024",4,"Evening",16.6,112,121,0,0
425,2,0,3,2019,2.809999943,104,176,5,508,616.62205125,9,"8/3/2024",4,"Evening",13.45,115,151,0,0
388,2,0,3,2019,3.400000095,115,165,5,508,430.3000366,9,"8/3/2024",4,"Afternoon",15.65,114,156,0,1
397,1,1,3,2019,2.099999905,107,172,5,508,460.2439002,9,"8/3/2024",4,"Morning",12.1,104,60,0,0
438,1,0,1,2019,NA,122,284,NA,508,487.44823235,9,"8/3/2024",4,"Evening",15.65,111,1,0,1
386,2,0,1,2019,2.099999905,109,179,4,508,487.4517458,9,"8/3/2024",4,"Afternoon",13.55,111,9,0,0
377,1,0,1,2019,2.529999971,112,203,3,508,628.5230738,9,"8/3/2024",4,"Afternoon",14.15,112,NA,1,1
401,1,0,3,2019,1.320000052,110,233,1,508,296.76938155,9,"8/3/2024",4,"Afternoon",7.5,92,50,0,NA
373,2,0,3,2019,2.299999952,118,215,NA,508,436.93899505,9,"8/3/2024",4,"Afternoon",11.55,106,89,0,1
405,1,0,1,2019,2.680000067,106,159,5,508,461.33752975,9,"8/3/2024",4,"Morning",13.45,106,27,1,0
406,2,0,1,2019,3.200000048,112,261,6,508,479.6382274,9,"8/3/2024",4,"Evening",15.6,119,14,0,1
363,2,0,3,2019,2.430000067,122,226,NA,508,336.4543308,9,"8/3/2024",4,"Afternoon",15.1,113,75,0,1
410,2,0,3,2019,2.380000114,105,186,4,508,446.2168103,9,"8/3/2024",4,"Morning",13.25,112,158,0,0
368,2,0,3,2019,2.910000086,115,158,5,508,472.61248265,9,"8/3/2024",4,"Afternoon",17.45,117,160,0,0
370,2,0,3,2019,2.660000086,118,192,4,508,470.03634445,9,"8/3/2024",4,"Afternoon",17.05,115,140,1,1
396,1,1,3,2019,2.089999914,107,172,5,508,372.8760549,9,"8/3/2024",4,"Morning",12.95,105,60,0,1
439,2,0,1,2019,NA,122,210,3,508,630.4352048,9,"8/3/2024",4,"Evening",13.35,113,37,0,0
224,2,0,1,2017,1.620000005,107,185,2,528,385.4078962,9,"8/3/2024",6,"Morning",10.1,98,21,0,0
225,1,1,2,2017,2,107,33,9,528,293.926195,9,"8/3/2024",6,NA,11.05,101,NA,0,NA
267,2,0,3,2017,NA,108,55,8,528,433.5111012,9,"8/3/2024",6,NA,15.5,117,98,0,NA
228,1,0,2,2017,2.670000076,107,26,9,528,422.9044891,9,"8/3/2024",6,"Afternoon",12.1,105,NA,1,0
276,1,0,2,2017,NA,127,89,6,528,401.5026043,9,"8/3/2024",6,"Evening",13.95,114,NA,0,0
231,1,0,2,2017,3.049999952,107,114,5,528,349.80567195,9,"8/3/2024",6,"Afternoon",15.7,118,NA,0,0
249,2,0,3,2017,2.900000095,103,133,4,528,568.14887695,9,"8/3/2024",6,"Morning",15.95,110,75,0,NA
274,1,0,1,2017,NA,127,174,3,528,611.30630335,9,"8/3/2024",6,"Afternoon",8.2,104,1,0,0
271,1,0,1,2017,NA,119,37,9,528,584.6962643,9,"8/3/2024",6,"Morning",12.05,110,NA,1,0
248,1,0,3,2017,2.289999962,112,120,5,528,496.0458133,9,"8/3/2024",6,"Afternoon",13.8,109,79,1,0
209,1,0,2,2017,1.909999967,120,44,9,528,427.9504416,9,"8/3/2024",6,"Morning",10.6,106,NA,0,NA
241,2,0,1,2017,2.640000105,105,5,14,528,455.53271885,9,"8/3/2024",6,"Afternoon",12.45,111,33,0,0
190,1,0,2,2017,1.879999995,120,168,3,528,521.71461045,9,"8/3/2024",6,"Evening",13.3,109,NA,0,0
201,1,0,1,2017,2.24000001,114,27,9,528,372.41083315,9,"8/3/2024",6,"Evening",11.5,107,4,0,0
254,1,0,1,2017,2.019999981,102,195,2,528,368.04246145,9,"8/3/2024",6,"Morning",9.1,97,1,0,0
247,2,0,3,2017,2.349999905,104,180,2,528,337.525399,9,"8/3/2024",6,"Morning",10.8,106,40,0,0
264,1,0,1,2017,NA,119,68,7,528,623.74813945,9,"8/3/2024",6,"Evening",11.25,NA,1,0,0
208,2,0,3,2017,2.339999914,121,111,5,528,461.3404665,9,"8/3/2024",6,"Morning",13.25,108,159,0,0
179,1,0,2,2017,2.210000038,122,116,5,528,370.81198855,10,"8/3/2024",6,"Afternoon",12.1,105,NA,1,0
222,2,1,3,2017,2.150000095,108,79,7,528,311.13491865,10,"8/3/2024",6,NA,7.9,97,119,0,NA
252,2,0,3,2017,3.049999952,112,169,3,528,596.88913965,10,"8/3/2024",6,"Morning",14.7,112,114,0,0
199,1,0,2,2017,2.460000038,122,100,5,528,696.33527445,10,"8/3/2024",6,"Morning",16.4,117,NA,1,0
237,2,0,3,2017,2.099999905,106,52,8,528,523.96920195,10,"8/3/2024",6,"Afternoon",9.4,96,34,0,0
268,2,0,3,2017,NA,109,214,2,528,428.6106509,10,"8/3/2024",6,NA,4.6,85,52,0,0
211,1,1,2,2017,2.150000095,112,85,6,528,383.4025538,10,"8/3/2024",6,"Evening",10.3,105,NA,0,0
256,2,0,3,2017,2.730000019,100,69,7,528,539.6228687,10,"8/3/2024",6,"Morning",12.4,105,99,0,NA
258,2,1,1,2017,2.119999886,102,35,9,528,300.9921416,10,"8/3/2024",6,"Evening",8.05,100,24,NA,0
269,2,0,3,2017,NA,111,128,4,528,1064.6299125,10,"8/3/2024",6,NA,9.8,103,82,0,NA
273,1,0,1,2017,NA,127,4,NA,528,544.79278245,10,"8/3/2024",6,"Afternoon",14.15,108,NA,1,0
220,1,0,1,2017,2.74000001,107,109,5,528,598.3102093,10,"8/3/2024",6,"Evening",10.3,99,2,0,0
189,2,0,3,2017,2.349999905,112,162,3,528,636.05697215,10,"8/3/2024",6,"Morning",14.15,101,123,0,NA
210,2,0,3,2017,2.859999895,112,28,9,528,469.90099155,10,"8/3/2024",6,"Afternoon",12.65,112,138,0,0
265,1,1,NA,2017,NA,3,40,9,528,802.13054455,10,"8/3/2024",6,NA,2.45,NA,NA,0,NA
200,1,0,3,2017,1.820000052,120,147,4,528,479.9031723,10,"8/3/2024",6,"Evening",12.2,113,89,1,0
215,2,0,3,2017,3.599999905,111,57,8,528,627.6260806,10,"8/3/2024",6,"Evening",17,114,172,0,0
169,1,0,3,2017,2.099999905,121,135,4,528,458.7381441,10,"8/3/2024",6,"Afternoon",9.6,97,76,0,0
272,2,0,1,2017,NA,124,226,NA,528,436.28934925,10,"8/3/2024",6,"Morning",14.25,109,79,0,1
437,2,0,1,2019,NA,122,285,NA,508,758.1639007,10,"8/3/2024",4,"Evening",16.8,117,4,NA,NA
414,2,0,1,2019,3.349999905,104,142,6,508,671.319769,10,"8/3/2024",4,"Morning",16.45,109,110,0,0
365,2,1,3,2019,2.380000114,117,143,6,508,671.2181627,10,"8/3/2024",4,"Evening",13.55,109,65,0,NA
413,1,0,2,2019,1.909999967,104,69,9,508,468.35113825,10,"8/3/2024",4,"Morning",10.85,107,NA,0,0
420,1,1,2,2019,1.919999957,103,122,7,508,496.8618283,10,"8/3/2024",4,"Afternoon",10.35,112,NA,0,0
411,1,0,2,2019,2.220000029,108,88,8,508,499.1449125,10,"8/3/2024",4,"Evening",12.75,112,NA,0,1
374,1,0,3,2019,2,111,199,3,508,414.135072,10,"8/3/2024",4,"Afternoon",10.35,100,75,0,0
394,2,0,3,2019,2.180000067,107,201,3,508,683.2892144,10,"8/3/2024",4,"Morning",12.3,108,180,1,1
359,1,0,3,2019,2.400000095,121,141,6,508,505.9768761,10,"8/3/2024",4,"Afternoon",14.5,111,10,1,1
212,1,1,1,2017,1.720000029,112,85,6,528,266.27063055,10,"8/3/2024",6,"Evening",8.55,94,1,0,0
216,2,0,3,2017,2.799999952,108,137,4,528,877.8400883,10,"8/3/2024",6,"Afternoon",16.15,122,163,0,0
192,1,0,1,2017,2.799999952,122,103,5,528,744.0779815,10,"8/3/2024",6,"Morning",16.2,114,2,1,0
257,2,0,1,2017,2.349999905,103,121,5,528,594.03293655,10,"8/3/2024",6,"Evening",12.35,110,41,0,0
251,1,0,1,2017,2.730000019,106,74,7,528,614.5490403,10,"8/3/2024",6,"Evening",12.2,111,2,0,0
167,2,0,3,2017,2.505000114,121,67,8,528,707.0475908,10,"8/3/2024",6,"Afternoon",17.15,105,124,0,0
233,1,0,1,2017,2.299999952,106,134,4,528,518.7840882,10,"8/3/2024",6,"Morning",14,108,NA,1,0
239,2,1,3,2017,1.669999957,114,43,9,528,249.5782818,10,"8/3/2024",6,"Evening",9.75,98,98,0,0
16,1,0,1,2014,2.25,106,31,6,482,626.488051,11,"10/3/2024",9,"Morning",12.4,116,3,0,0
14,2,0,1,2014,2.339999914,117,70,4,482,644.18556505,11,"10/3/2024",9,"Morning",15.5,113,18,0,1
8,1,0,2,2014,2.099999905,109,8,8,482,504.66564535,11,"10/3/2024",9,"Morning",10.8,104,NA,1,0
17,2,0,3,2014,2.779999971,111,44,6,482,634.0621937,11,"10/3/2024",9,"Evening",16.25,112,164,1,0
13,2,0,3,2014,2.5,108,68,4,482,428.5952345,11,"10/3/2024",9,"Afternoon",12.9,105,136,0,0
4,1,1,1,2014,NA,110,63,5,482,252.7459204,11,"10/3/2024",9,"Morning",9.8,91,1,1,1
15,2,0,3,2014,2.950000048,106,55,5,482,590.68364915,11,"10/3/2024",9,"Afternoon",18.7,120,126,0,1
11,1,0,1,2014,2.299999952,108,88,3,482,585.15818575,11,"10/3/2024",9,"Afternoon",11.5,99,1,0,1
27,2,0,3,2014,NA,105,83,4,482,754.6241515,11,"10/3/2024",9,"Evening",18.25,121,147,0,0
21,1,0,2,2014,2.700000048,103,5,11,482,762.1315847,11,"10/3/2024",9,"Morning",13.5,102,1,1,0
19,2,1,3,2014,2,114,23,6,482,563.20167435,11,"10/3/2024",9,"Morning",13.35,111,54,0,0
6,2,1,3,2014,1.649999976,109,20,6,482,485.52388595,11,"10/3/2024",9,"Morning",10.3,102,77,0,0
12,2,0,1,2014,2.619999886,118,16,7,482,602.8417099,11,"10/3/2024",9,"Morning",14.8,115,22,0,0
23,2,0,3,2014,2.420000076,106,22,6,482,522.21656915,11,"10/3/2024",9,"Morning",14.5,111,127,0,0
29,1,0,2,2014,NA,103,38,6,482,383.1924545,11,"10/3/2024",9,NA,14.8,119,NA,0,NA
22,2,0,3,2014,2.880000114,106,105,2,482,356.50928275,11,"10/3/2024",9,"Morning",9.8,95,111,0,NA
171,1,0,1,2017,2.150000095,124,217,NA,528,573.2577082,11,"10/3/2024",6,"Afternoon",13.35,106,1,0,1
260,1,0,2,2017,NA,113,80,7,528,444.7059034,11,"10/3/2024",6,"Morning",13.05,113,NA,0,NA
198,1,0,1,2017,2.019999981,122,153,NA,528,396.23524085,11,"10/3/2024",6,"Morning",11.1,108,2,0,0
238,1,0,3,2017,2.680000067,116,127,4,528,410.919273,11,"10/3/2024",6,"Morning",13.85,115,77,1,0
246,2,0,3,2017,2.460000038,114,41,9,528,391.39502555,11,"10/3/2024",6,"Morning",10.5,103,93,0,0
240,1,1,3,2017,1.5,114,43,9,528,214.16570895,11,"10/3/2024",6,"Evening",6.7,95,43,0,NA
255,1,0,1,2017,2.099999905,110,140,4,528,477.68896115,11,"10/3/2024",6,"Afternoon",13.95,115,1,0,0
213,2,0,3,2017,2.75999999,117,106,5,528,814.82528495,11,"10/3/2024",6,"Evening",15.75,113,166,0,0
185,2,0,3,2017,2.980000019,123,178,NA,528,518.33972765,11,"10/3/2024",6,"Morning",16.05,115,168,0,NA
219,1,0,2,2017,2.230000019,113,115,5,528,465.3381524,11,"10/3/2024",6,"Morning",12.7,108,NA,0,0
218,2,0,3,2017,2.549999952,116,145,4,528,571.6091083,11,"10/3/2024",6,"Evening",15.05,119,162,0,0
346,2,0,3,2018,NA,119,170,4,378,821.81751685,11,"10/3/2024",5,"Afternoon",5.65,90,22,0,1
305,1,0,3,2018,2.599999905,114,225,NA,378,542.90230535,11,"10/3/2024",5,"Morning",14.4,108,93,1,1
308,2,0,3,2018,1.49000001,109,130,5,378,670.5660329,11,"10/3/2024",5,NA,11.2,102,124,0,NA
76,1,0,1,2015,NA,109,114,3,513,776.80635395,12,"10/3/2024",8,NA,13.2,108,1,0,0
41,1,0,1,2015,1.5,103,107,3,513,657.97453725,12,"10/3/2024",8,"Evening",10.75,105,8,0,0
40,2,0,3,2015,2.690000057,106,85,4,513,619.1857808,12,"10/3/2024",8,NA,12.65,111,145,0,0
74,2,0,3,2015,NA,99,38,7,513,367.54756145,12,"10/3/2024",8,NA,9.7,103,48,0,NA
36,2,0,3,2015,2.349999905,111,75,5,513,419.0644955,12,"10/3/2024",8,"Evening",13.95,110,125,1,0
37,2,0,3,2015,2,117,94,3,513,586.5784133,12,"10/3/2024",8,"Afternoon",11.5,102,118,0,0
45,2,0,3,2015,2.549999952,102,72,5,513,710.71560095,12,"10/3/2024",8,"Evening",14.95,119,105,1,0
73,2,0,3,2015,NA,65,30,7,513,423.1160272,12,"10/3/2024",8,NA,13,108,70,0,0
60,1,0,2,2015,2.150000095,101,18,8,513,500.2805107,12,"10/3/2024",8,"Afternoon",10.5,101,NA,0,NA
68,1,0,2,2015,NA,72,35,7,513,106.68995705,12,"10/3/2024",8,NA,6.4,NA,NA,0,0
33,1,0,2,2015,1.899999976,116,17,8,513,463.17386815,12,"10/3/2024",8,"Morning",11.55,106,NA,0,NA
38,1,0,2,2015,1.700000048,109,7,10,513,293.9545802,12,"10/3/2024",8,"Afternoon",5.75,88,NA,0,0
47,1,0,1,2015,1.649999976,110,81,5,513,590.73159395,12,"10/3/2024",8,"Afternoon",12,103,NA,1,0
42,1,0,2,2015,1.700000048,103,27,7,513,392.496064,12,"10/3/2024",8,"Morning",10.8,106,NA,0,0
75,2,0,3,2015,NA,74,8,9,513,642.81242905,12,"10/3/2024",8,NA,12.6,110,78,NA,0
65,2,1,3,2015,1.710000038,105,59,6,513,359.83176185,12,"10/3/2024",8,"Evening",7.65,96,56,0,0
32,2,0,3,2015,2.049999952,131,89,4,513,423.1112385,12,"10/3/2024",8,"Afternoon",12.6,103,94,0,0
71,1,0,2,2015,NA,95,113,3,513,609.4601059,12,"10/3/2024",8,NA,11.4,NA,NA,0,1
655,1,0,3,2022,2.180000067,103,290,2,510,476.80738025,12,"10/3/2024",1,"Morning",9.25,104,82,0,1
620,2,0,3,2022,1.789999962,117,254,4,510,416.93152515,12,"10/3/2024",1,"Evening",10.85,107,124,0,0
628,2,1,3,2022,1.809999943,115,249,4,510,407.8461593,12,"10/3/2024",1,"Afternoon",8.3,98,104,0,1
643,2,0,3,2022,2.430000067,107,179,7,510,569.24819895,12,"10/3/2024",1,"Afternoon",14.7,113,123,0,0
640,1,0,2,2022,2.75,115,262,4,510,545.1013206,12,"10/3/2024",1,"Morning",13.6,114,NA,1,0
596,1,0,3,2022,2.299999952,125,183,7,510,376.6582653,12,"10/3/2024",1,"Morning",12.55,105,98,0,1
608,1,0,1,2022,1.899999976,121,283,3,510,355.23246045,12,"10/3/2024",1,"Morning",10.95,105,1,0,1
654,1,0,2,2022,2.289999962,103,287,2,510,328.1960477,12,"10/3/2024",1,"Morning",10.15,102,NA,0,1
600,1,0,1,2022,2.220000029,123,242,4,510,391.84317295,12,"10/3/2024",1,"Morning",12,110,32,0,1
618,2,0,3,2022,2.089999914,118,260,NA,510,500.3158243,12,"10/3/2024",1,"Afternoon",11.95,107,148,0,0
604,1,0,1,2022,2.150000095,120,193,7,510,502.92761675,12,"10/3/2024",1,"Afternoon",10.6,105,2,0,1
662,1,0,1,2022,NA,120,304,2,510,483.89374375,12,"10/3/2024",1,"Morning",10.95,103,1,0,1
629,1,0,2,2022,2.269999981,112,236,4,510,548.20035825,12,"10/3/2024",1,"Morning",12.35,109,NA,0,1
630,1,0,2,2022,2.180000067,114,270,3,510,581.4466185,12,"10/3/2024",1,"Morning",11.15,106,NA,0,0
631,2,0,3,2022,1.75999999,110,68,12,510,579.83020625,12,"10/3/2024",1,"Afternoon",11.7,104,99,0,0
592,1,0,3,2022,1.649999976,122,141,9,510,448.53794655,12,"10/3/2024",1,"Morning",10.55,102,98,0,1
635,1,0,2,2022,2.710000038,108,274,3,510,387.43079595,12,"10/3/2024",1,"Morning",12.1,105,NA,0,1
624,2,0,3,2022,2.339999914,111,247,4,510,475.04572575,12,"10/3/2024",1,"Afternoon",12.8,110,148,0,0
638,1,1,1,2022,2.109999895,103,253,4,510,406.3454886,12,"10/3/2024",1,"Afternoon",10.05,103,NA,0,1
286,2,0,3,2018,1.580000043,113,166,4,378,735.0023525,13,"10/3/2024",5,"Evening",12.35,102,117,0,0
296,1,0,2,2018,1.679999948,111,189,3,378,630.26372045,13,"10/3/2024",5,NA,11.55,99,NA,1,1
290,1,0,1,2018,1.970000029,112,148,5,378,576.4066388,13,"10/3/2024",5,"Evening",12.15,103,4,1,1
343,2,0,3,2018,2.430000067,102,135,5,378,541.08482495,13,"10/3/2024",5,NA,12.85,109,102,0,0
350,2,0,3,2018,NA,123,90,7,378,586.89574105,13,"10/3/2024",5,"Morning",NA,110,173,1,0
323,2,0,3,2018,1.860000014,107,109,6,378,609.9352961,13,"10/3/2024",5,NA,10.95,99,62,0,1
306,1,0,1,2018,1.980000019,110,113,6,378,463.9270766,13,"10/3/2024",5,"Evening",13.8,113,1,1,1
354,1,0,1,2018,NA,128,112,6,378,415.2192454,13,"10/3/2024",5,"Morning",14.4,117,2,1,1
284,2,0,3,2018,2.279999971,113,99,6,378,651.7169202,13,"10/3/2024",5,"Afternoon",15.95,115,121,0,1
328,2,0,3,2018,2.720000029,106,73,8,378,678.65144455,13,"10/3/2024",5,NA,16.35,121,96,0,1
319,1,0,3,2018,2.5,107,194,3,378,625.7905663,13,"10/3/2024",5,"Evening",15.5,113,25,1,1
352,1,0,2,2018,NA,123,156,4,378,1075.736213,13,"10/3/2024",5,"Morning",NA,95,NA,0,1
315,1,0,2,2018,1.940000057,117,168,4,378,495.060222,13,"10/3/2024",5,"Morning",13,108,NA,1,0
322,1,0,3,2018,2.019999981,110,31,10,378,550.02895895,13,"10/3/2024",5,"Afternoon",13.05,113,75,1,1
335,1,0,2,2018,2.119999886,104,30,10,378,452.5719732,13,"10/3/2024",5,NA,11.6,107,NA,0,0
277,1,1,2,2018,1.5,121,152,5,378,499.597697,13,"10/3/2024",5,NA,12.65,108,NA,1,1
283,2,0,3,2018,2,124,138,5,378,481.29569235,13,"10/3/2024",5,"Morning",11.85,107,107,0,1
317,2,0,3,2018,1.820000052,112,214,3,378,514.6861325,13,"10/3/2024",5,"Afternoon",11.3,106,111,0,0
327,1,1,2,2018,1.74000001,108,122,6,378,626.5294669,13,"10/3/2024",5,"Evening",10.35,103,NA,1,0
483,2,0,3,2020,NA,129,3,NA,502,535.0248785,13,"10/3/2024",3,"Afternoon",15.4,109,141,0,1
469,1,0,2,2020,NA,127,264,2,502,525.25520335,13,"10/3/2024",3,"Afternoon",11.25,110,NA,0,0
470,1,0,1,2020,NA,127,261,7,502,601.87406815,13,"10/3/2024",3,"Morning",15.2,114,1,0,1
467,1,1,1,2020,NA,122,194,5,502,774.07809165,13,"10/3/2024",3,"Morning",13.25,109,NA,0,1
486,2,0,3,2020,NA,129,299,NA,502,521.50018515,13,"10/3/2024",3,"Afternoon",15.75,104,192,NA,1
440,2,0,3,2020,2.700000048,118,166,6,502,476.86168735,13,"10/3/2024",3,"Afternoon",13.8,109,121,0,1
489,2,0,1,2020,NA,129,206,4,502,632.4498878,13,"10/3/2024",3,"Morning",14.45,114,33,0,0
478,1,1,2,2020,NA,117,113,8,502,746.09220575,13,"10/3/2024",3,"Afternoon",11.4,114,NA,1,0
472,1,0,2,2020,NA,122,241,2,502,356.8457421,13,"10/3/2024",3,"Morning",8.1,106,NA,0,0
484,2,0,3,2020,NA,129,297,NA,502,559.89026505,13,"10/3/2024",3,"Afternoon",15.85,112,172,0,1
460,1,1,2,2020,NA,129,152,7,502,569.62170305,13,"10/3/2024",3,"Morning",10.8,106,NA,0,0
479,2,0,3,2020,NA,128,293,NA,502,516.21881385,13,"10/3/2024",3,"Morning",13.9,103,160,0,1
481,2,0,3,2020,NA,128,295,6,502,790.36989605,13,"10/3/2024",3,"Afternoon",18.95,121,194,0,1
448,2,1,3,2020,2.50999999,107,107,8,502,489.75606525,13,"10/3/2024",3,"Afternoon",10.15,105,110,0,1
475,2,0,3,2020,NA,125,243,2,502,442.67800255,13,"10/3/2024",3,"Afternoon",11.25,105,117,0,1
463,1,0,3,2020,NA,128,260,NA,502,691.29458045,13,"10/3/2024",3,"Morning",13,113,70,1,1
447,1,1,1,2020,2.279999971,108,205,4,502,376.86607395,13,"10/3/2024",3,"Afternoon",9.5,102,NA,1,1
461,2,0,3,2020,NA,129,212,4,502,734.18295555,13,"10/3/2024",3,"Morning",16.5,116,102,1,1
471,1,0,2,2020,NA,126,80,10,502,435.82614545,13,"10/3/2024",3,"Afternoon",12.6,109,NA,1,0
650,2,1,3,2022,1.700000048,110,234,4,510,332.7287583,14,"10/3/2024",1,"Afternoon",9.4,97,74,0,0
647,1,0,2,2022,2.390000105,106,250,4,510,355.04889045,14,"10/3/2024",1,"Morning",12.4,111,NA,0,1
619,2,0,1,2022,2.049999952,111,239,4,510,477.4058557,14,"10/3/2024",1,"Morning",12.85,106,41,0,0
594,1,0,1,2022,1.340000033,123,289,2,510,202.990874,14,"10/3/2024",1,"Afternoon",7.55,92,17,0,0
621,2,0,3,2022,2.400000095,117,281,3,510,432.42672135,14,"10/3/2024",1,"Afternoon",12.9,111,126,NA,0
634,2,0,1,2022,2.910000086,117,218,5,510,432.0641392,14,"10/3/2024",1,"Morning",14.15,117,15,0,0
664,2,0,1,2022,NA,122,291,2,510,526.3105358,14,"10/3/2024",1,"Morning",8.55,107,22,0,0
591,2,0,3,2022,2.00999999,124,238,4,510,411.009202,14,"10/3/2024",1,"Morning",14.3,108,141,0,1
605,2,0,3,2022,2.029999971,114,200,6,510,393.7307599,14,"10/3/2024",1,"Morning",12.8,110,151,0,1
646,2,0,3,2022,2.5,106,257,4,510,417.91479985,14,"10/3/2024",1,"Morning",12.6,110,153,0,0
607,1,0,2,2022,2.220000029,116,204,6,510,349.60485995,14,"10/3/2024",1,"Morning",12.5,110,NA,1,1
601,2,0,3,2022,2.299999952,121,173,8,510,195.7049699,14,"10/3/2024",1,"Evening",8.8,99,101,0,0
613,2,0,3,2022,1.480000019,114,266,3,510,278.2096622,14,"10/3/2024",1,"Morning",10.4,100,134,0,0
669,2,0,3,2022,NA,128,306,2,510,371.6030115,14,"10/3/2024",1,"Morning",6.7,97,66,0,1
668,1,0,2,2022,NA,128,1,NA,510,204.8896861,14,"10/3/2024",1,"Morning",7.65,93,NA,0,0
663,1,0,1,2022,NA,122,305,2,510,219.59016825,14,"10/3/2024",1,"Morning",9.1,97,NA,0,1
632,1,0,2,2022,1.649999976,111,245,4,510,325.4642359,14,"10/3/2024",1,"Morning",11.5,105,NA,0,1
660,2,0,3,2022,NA,91,128,9,510,485.82658235,14,"10/3/2024",1,"Morning",10.25,106,131,0,0
603,1,0,2,2022,2.619999886,114,252,4,510,363.3601913,14,"10/3/2024",1,"Morning",13.05,114,NA,0,1
625,1,0,2,2022,2.470000029,112,189,7,510,449.21289315,14,"10/3/2024",1,"Morning",12.15,110,NA,0,1
